timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State19920
340632,66,185,206,809,0,189,4294967295,24.69,1013.44,14.70,367.08,29.49,0
341628,65,185,206,810,0,189,4294967295,24.69,1013.45,14.70,370.37,29.57,0
342624,65,185,206,811,0,187,4294967295,24.69,1013.44,14.71,366.67,29.57,0
343620,65,184,205,811,0,187,4294967295,24.69,1013.44,14.71,368.31,29.57,0
344616,65,183,204,811,0,188,4294967295,24.69,1013.44,14.70,371.20,29.57,0
345612,65,183,204,811,0,187,4294967295,24.69,1013.44,14.70,372.46,29.57,0
346608,65,182,204,811,0,184,4294967295,24.69,1013.44,14.70,373.30,29.57,0
347604,65,182,203,811,0,185,4294967295,24.69,1013.44,14.71,374.57,29.66,0
348600,65,181,202,810,0,187,4294967295,24.69,1013.43,14.71,374.14,29.66,0
349596,64,180,202,809,0,173,4294967295,24.69,1013.43,14.71,377.22,29.66,0
350592,64,180,202,809,0,180,4294967295,24.69,1013.43,14.70,378.07,29.74,0
351588,64,179,201,808,0,181,4294967295,24.69,1013.42,14.71,377.64,29.74,0
352584,64,179,200,808,0,182,4294967295,24.69,1013.42,14.71,375.42,29.74,0
353580,64,179,200,807,0,181,4294967295,24.69,1013.42,14.71,376.70,29.66,0
354576,63,178,199,806,0,179,4294967295,24.69,1013.43,14.71,374.14,29.74,1
355572,63,179,200,813,0,177,4294967295,24.69,1013.42,14.70,367.49,29.74,1
356568,65,184,204,848,0,179,4294967295,24.69,1013.42,14.70,361.86,29.74,1
357564,65,186,206,866,0,187,4294967295,24.69,1013.42,14.70,354.86,29.74,1
358560,65,191,207,874,0,196,4294967295,24.69,1013.42,14.69,345.95,29.74,1
359556,66,196,211,888,0,213,4294967295,24.69,1013.42,14.68,338.51,29.74,1
360552,67,198,212,892,0,229,4294967295,24.69,1013.42,14.69,331.38,29.74,1
361548,68,204,214,898,0,238,4294967295,24.69,1013.42,14.68,328.10,29.74,1
362544,69,208,217,911,0,245,4294967295,24.69,1013.42,14.67,327.45,29.74,1
363540,70,210,222,916,0,265,4294967295,24.69,1013.42,14.67,325.51,29.74,1
364536,70,215,225,922,0,296,4294967295,24.69,1013.42,14.66,324.23,29.66,1
365532,71,218,229,929,0,271,4294967295,24.69,1013.43,14.64,324.87,29.66,1
366528,73,223,233,937,0,325,4294967295,24.69,1013.43,14.65,325.51,29.74,1
367524,73,227,236,942,0,346,4294967295,24.69,1013.42,14.63,329.40,29.74,1
368520,74,230,240,944,0,374,4294967295,24.69,1013.42,14.63,328.10,29.82,1
369516,75,235,246,949,0,394,4294967295,24.69,1013.41,14.61,332.05,29.74,1
370512,76,240,252,956,0,427,4294967295,24.69,1013.42,14.62,333.39,29.74,1
371508,78,245,257,962,0,454,4294967295,24.69,1013.42,14.61,334.40,29.74,1
372504,80,253,264,968,0,469,4294967295,24.69,1013.42,14.60,337.13,29.74,1
373500,82,262,274,977,0,508,4294967295,24.69,1013.42,14.59,339.90,29.74,1
374496,85,272,284,983,0,509,4294967295,24.69,1013.42,14.58,343.79,29.82,1
375492,87,281,291,986,0,531,4294967295,24.69,1013.41,14.58,344.87,29.82,1
376488,87,286,292,988,0,528,4294967295,24.69,1013.41,14.57,347.40,29.82,1
377484,87,288,292,986,0,530,4294967295,24.69,1013.41,14.57,345.23,29.90,1
378480,88,290,293,983,0,519,4294967295,24.69,1013.40,14.57,348.14,29.82,1
379476,89,292,297,981,0,540,4294967295,24.69,1013.41,14.58,344.51,29.82,1
380472,89,293,296,981,0,528,4294967295,24.69,1013.41,14.55,345.23,29.82,1
381468,89,292,297,977,0,546,4294967295,24.69,1013.41,14.57,340.25,29.82,1
382464,89,293,296,973,0,565,4294967295,24.69,1013.41,14.56,337.82,29.82,1
383460,90,293,297,970,0,583,4294967295,24.69,1013.41,14.56,336.79,29.90,1
384456,90,293,296,967,0,615,4294967295,24.69,1013.40,14.57,334.74,29.82,1
385452,90,293,298,964,0,605,4294967295,24.69,1013.41,14.57,332.72,29.82,1
386448,91,295,304,965,0,627,4294967295,24.69,1013.41,14.57,334.40,29.82,1
387444,92,299,309,969,0,640,4294967295,24.69,1013.41,14.56,331.05,29.90,1
388440,93,303,314,975,0,593,4294967295,24.70,1013.40,14.57,331.38,29.82,1
389436,94,307,317,977,0,636,4294967295,24.70,1013.41,14.58,329.40,29.90,1
390432,95,310,320,979,0,717,4294967295,24.70,1013.40,14.57,332.05,29.82,1
391428,96,313,325,980,0,843,4294967295,24.70,1013.41,14.58,328.75,29.74,1
392424,97,315,329,981,0,814,4294967295,24.70,1013.42,14.58,328.42,29.74,1
393420,98,316,332,981,0,804,4294967295,24.70,1013.42,14.58,328.75,29.74,1
394416,99,318,333,979,0,832,4294967295,24.70,1013.42,14.58,326.15,29.82,1
395412,99,320,335,979,0,852,4294967295,24.70,1013.41,14.58,326.15,29.90,1
396408,100,324,336,979,0,880,4294967295,24.70,1013.40,14.57,325.19,29.82,1
397404,100,327,341,979,0,900,4294967295,24.70,1013.41,14.58,322.97,29.82,1
398400,101,328,343,977,0,888,4294967295,24.70,1013.41,14.58,319.23,29.82,1
399396,101,326,343,971,0,882,4294967295,24.70,1013.41,14.57,312.58,29.90,1
400392,102,322,342,966,0,865,4294967295,24.70,1013.40,14.57,307.93,29.99,1
401388,101,319,341,960,0,833,4294967295,24.70,1013.39,14.57,301.47,29.90,1
402384,101,315,343,955,0,731,4294967295,24.70,1013.40,14.57,297.13,29.99,1
403380,102,312,345,950,0,773,4294967295,24.70,1013.39,14.56,291.11,29.99,1
404376,103,311,348,947,0,772,4294967295,24.70,1013.39,14.56,287.07,29.90,1
405372,103,311,350,945,0,737,4294967295,24.70,1013.40,14.57,284.11,29.90,1
406368,104,310,350,942,0,717,4294967295,24.70,1013.40,14.56,280.97,29.90,1
407364,104,308,351,939,0,701,4294967295,24.70,1013.40,14.56,277.66,29.90,1
408360,104,307,352,937,0,707,4294967295,24.70,1013.40,14.56,277.43,29.90,1
409356,104,311,350,942,0,698,4294967295,24.70,1013.40,14.57,278.37,29.90,1
410352,103,311,348,944,0,629,4294967295,24.70,1013.40,14.57,278.60,29.90,1
411348,103,312,349,946,0,690,4294967295,24.70,1013.40,14.55,280.25,29.99,1
412344,103,313,350,948,0,664,4294967295,24.70,1013.39,14.56,280.73,29.99,1
413340,102,312,347,946,0,638,4294967295,24.70,1013.39,14.55,282.41,29.99,1
414336,100,307,340,941,0,610,4294967295,24.70,1013.39,14.53,282.41,29.99,1
415332,100,307,339,939,0,594,4294967295,24.70,1013.39,14.55,285.83,29.99,1
416328,99,306,339,940,0,571,4294967295,24.70,1013.39,14.54,289.33,29.90,1
417324,99,305,339,938,0,539,4294967295,24.69,1013.40,14.53,292.66,29.90,1
418320,99,306,340,936,0,515,4294967295,24.69,1013.40,14.53,291.88,29.90,1
419316,99,303,338,932,0,528,4294967295,24.69,1013.40,14.53,292.14,29.90,1
420312,98,303,337,929,0,517,4294967295,24.69,1013.40,14.53,292.14,29.90,1
421308,98,303,336,929,0,575,4294967295,24.69,1013.40,14.53,291.63,29.90,1
422304,97,302,336,926,0,510,4294967295,24.69,1013.40,14.53,292.92,29.82,1
423300,97,300,334,922,0,485,4294967295,24.68,1013.41,14.53,293.18,29.82,1
424296,96,296,331,918,0,478,4294967295,24.68,1013.41,14.55,293.96,29.82,1
425292,95,294,328,913,0,459,4294967295,24.68,1013.41,14.53,295.27,29.90,1
426288,95,293,328,910,0,450,4294967295,24.68,1013.40,14.54,297.40,29.90,1
427284,94,291,328,907,0,438,4294967295,24.68,1013.40,14.54,302.57,29.90,1
428280,93,290,327,907,0,455,4294967295,24.68,1013.40,14.54,302.57,29.90,1
429276,94,289,326,903,0,422,4294967295,24.68,1013.40,14.54,306.78,29.99,1
430272,93,286,323,899,0,393,4294967295,24.68,1013.39,14.54,309.08,29.99,1
431268,92,284,321,895,0,428,4294967295,24.68,1013.39,14.55,310.82,29.82,1
432264,91,281,317,892,0,438,4294967295,24.68,1013.41,14.55,314.07,29.90,1
433260,90,279,315,888,0,377,4294967295,24.68,1013.40,14.54,314.97,29.99,1
434256,90,278,314,885,0,370,4294967295,24.68,1013.39,14.55,316.47,29.99,1
435252,90,276,313,883,0,367,4294967295,24.68,1013.39,14.56,319.84,29.99,1
436248,89,273,310,880,0,366,4294967295,24.68,1013.39,14.55,323.92,29.99,1
437244,88,272,309,877,0,352,4294967295,24.68,1013.39,14.54,325.51,29.99,1
438240,88,270,308,875,0,359,4294967295,24.68,1013.39,14.55,327.12,29.90,1
439236,88,268,307,872,0,354,4294967295,24.68,1013.40,14.55,329.73,29.99,1
440232,87,266,307,870,0,345,4294967295,24.68,1013.39,14.55,331.38,29.99,1
441228,88,266,311,871,0,353,4294967295,24.68,1013.39,14.54,332.72,29.99,1
442224,87,265,311,871,0,349,4294967295,24.68,1013.39,14.54,334.06,29.90,1
443220,88,263,310,868,0,307,4294967295,24.68,1013.40,14.55,336.79,29.90,1
444216,87,262,311,867,0,363,4294967295,24.68,1013.40,14.55,340.60,29.82,1
445212,87,260,313,866,0,368,4294967295,24.68,1013.41,14.55,342.37,29.90,1
446208,88,259,313,866,0,374,4294967295,24.68,1013.40,14.54,344.87,29.82,1
447204,87,258,312,863,0,389,4294967295,24.68,1013.41,14.55,346.31,29.82,1
448200,86,256,308,861,0,388,4294967295,24.68,1013.41,14.55,347.04,29.90,1
449196,85,254,307,859,0,348,4294967295,24.68,1013.40,14.54,350.35,29.90,1
450192,85,253,306,858,0,413,4294967295,24.68,1013.40,14.56,351.10,29.82,0
451188,85,252,305,857,0,390,4294967295,24.68,1013.41,14.56,355.25,29.90,0
452184,84,251,303,856,0,366,4294967295,24.68,1013.40,14.57,353.35,29.99,0
453180,84,250,301,854,0,349,4294967295,24.68,1013.39,14.56,355.63,29.99,0
454176,83,248,299,852,0,341,4294967295,24.68,1013.39,14.57,357.55,29.99,0
455172,82,246,297,849,0,341,4294967295,24.68,1013.39,14.58,357.55,30.07,0
456168,82,245,294,848,0,334,4294967295,24.68,1013.38,14.58,360.28,30.07,0
457164,82,243,293,846,0,329,4294967295,24.68,1013.38,14.57,362.25,29.99,0
458160,81,242,292,844,0,320,4294967295,24.68,1013.39,14.59,361.86,29.99,0
459156,81,240,290,842,0,318,4294967295,24.68,1013.39,14.58,363.85,29.99,0
460152,79,239,288,840,0,314,4294967295,24.68,1013.39,14.58,366.67,29.99,0
461148,79,238,286,840,0,302,4294967295,24.68,1013.39,14.58,369.95,29.99,0
462144,79,236,284,838,0,303,4294967295,24.68,1013.39,14.59,370.37,29.99,0
463140,78,236,283,837,0,297,4294967295,24.68,1013.39,14.57,370.79,29.99,0
464136,78,234,282,835,0,297,4294967295,24.68,1013.39,14.59,373.72,30.07,0
465132,78,233,280,834,0,286,4294967295,24.68,1013.38,14.58,374.99,30.07,0
466128,77,232,277,833,0,279,4294967295,24.68,1013.38,14.59,379.56,29.99,0
467124,77,230,276,831,0,275,4294967295,24.68,1013.39,14.59,375.84,29.99,0
468120,76,229,275,831,0,277,4294967295,24.68,1013.39,14.58,379.56,29.99,0
469116,76,229,274,831,0,272,4294967295,24.68,1013.39,14.58,382.59,29.99,0
470112,76,228,272,830,0,252,4294967295,24.68,1013.39,14.58,383.90,29.99,0
471108,75,227,272,830,0,264,4294967295,24.68,1013.39,14.58,382.81,29.99,0
472104,75,225,270,828,0,263,4294967295,24.68,1013.39,14.60,384.56,30.07,0
473100,75,224,270,828,0,258,4294967295,24.68,1013.38,14.58,387.22,30.07,0
474096,75,224,269,827,0,252,4294967295,24.68,1013.38,14.60,383.24,30.07,0
475092,74,223,267,827,0,250,4294967295,24.68,1013.38,14.59,385.44,30.07,0
476088,74,222,266,826,0,241,4294967295,24.68,1013.38,14.59,388.79,29.99,0
477084,74,221,265,825,0,246,4294967295,24.68,1013.39,14.59,387.67,30.07,0
478080,73,220,264,824,0,239,4294967295,24.68,1013.38,14.58,388.56,29.99,0
479076,73,219,262,823,0,242,4294967295,24.68,1013.39,14.60,391.96,29.99,0
480072,73,218,261,822,0,246,4294967295,24.68,1013.39,14.60,388.56,29.99,0
481068,72,217,260,822,0,236,4294967295,24.69,1013.39,14.60,393.34,30.07,0
482064,72,216,260,823,0,224,4294967295,24.69,1013.38,14.59,394.50,30.07,0
483060,72,215,259,823,0,213,4294967295,24.69,1013.38,14.60,395.43,30.07,0
484056,72,215,258,822,0,234,4294967295,24.69,1013.38,14.58,393.80,30.07,0
485052,71,214,257,823,0,231,4294967295,24.69,1013.38,14.59,395.43,30.07,0
486048,71,213,255,821,0,223,4294967295,24.69,1013.38,14.59,398.24,30.07,0
487044,71,212,254,821,0,222,4294967295,24.69,1013.38,14.59,399.66,30.07,0
488040,71,211,254,820,0,225,4294967295,24.69,1013.38,14.59,397.53,30.07,0
489036,70,211,253,818,0,205,4294967295,24.69,1013.38,14.59,397.77,30.07,0
490032,70,209,252,818,0,216,4294967295,24.69,1013.38,14.59,401.09,30.15,0
491028,70,209,251,817,0,220,4294967295,24.69,1013.37,14.59,400.85,30.15,0
492024,70,208,250,817,0,219,4294967295,24.69,1013.37,14.58,403.99,30.24,0
493020,70,207,249,816,0,196,4294967295,24.69,1013.36,14.59,400.85,30.24,0
494016,69,207,248,814,0,209,4294967295,24.69,1013.36,14.60,401.57,30.24,0
495012,69,205,247,814,0,213,4294967295,24.69,1013.36,14.59,402.77,30.24,0
496008,69,205,246,813,0,212,4294967295,24.69,1013.36,14.59,401.09,30.24,0
497004,68,204,245,811,0,208,4294967295,24.69,1013.36,14.59,403.99,30.24,0
498000,68,203,244,812,0,197,4294967295,24.69,1013.36,14.59,400.61,30.24,0
498996,68,203,244,812,0,205,4294967295,24.69,1013.36,14.59,402.29,30.24,0
499992,68,202,243,812,0,204,4294967295,24.69,1013.36,14.60,402.77,30.24,0
500988,68,201,242,810,0,187,4294967295,24.69,1013.36,14.59,403.02,30.15,0
501984,68,200,242,810,0,204,4294967295,24.69,1013.37,14.60,401.09,30.24,0
502980,68,200,241,811,0,202,4294967295,24.69,1013.36,14.60,399.42,30.24,0
503976,67,199,241,810,0,202,4294967295,24.69,1013.36,14.60,400.37,30.24,0
504972,67,198,240,811,0,200,4294967295,24.69,1013.36,14.60,397.53,30.24,0
505968,66,198,239,809,0,199,4294967295,24.69,1013.36,14.61,395.66,30.32,0
506964,67,197,238,809,0,189,4294967295,24.69,1013.35,14.61,394.03,30.32,0
507960,66,196,237,808,0,194,4294967295,24.69,1013.35,14.61,394.73,30.32,0
508956,66,196,237,808,0,194,4294967295,24.69,1013.35,14.61,393.57,30.24,0
509952,66,195,236,807,0,195,4294967295,24.69,1013.36,14.61,394.26,30.24,0
510948,66,194,235,806,0,192,4294967295,24.70,1013.36,14.62,392.65,30.32,0
511944,65,194,234,806,0,192,4294967295,24.70,1013.35,14.62,393.11,30.32,0
512940,65,193,234,806,0,192,4294967295,24.70,1013.35,14.62,392.88,30.15,0
513936,66,193,233,806,0,190,4294967295,24.70,1013.37,14.62,391.96,30.15,0
514932,65,193,232,806,0,193,4294967295,24.70,1013.37,14.62,393.57,30.15,0
515928,65,192,232,805,0,177,4294967295,24.70,1013.37,14.62,391.74,30.07,0
516924,65,191,231,805,0,192,4294967295,24.70,1013.38,14.63,389.46,30.15,0
517920,64,191,231,804,0,190,4294967295,24.70,1013.37,14.62,389.01,30.15,0
518916,65,190,230,806,0,186,4294967295,24.70,1013.37,14.62,389.01,30.24,0
519912,65,190,230,807,0,188,4294967295,24.70,1013.36,14.63,387.22,30.32,0
520908,65,189,228,806,0,187,4294967295,24.70,1013.35,14.62,391.28,30.40,0
521904,65,189,228,807,0,187,4294967295,24.70,1013.34,14.63,391.74,30.49,0
522900,65,188,228,806,0,188,4294967295,24.70,1013.33,14.63,388.34,30.49,0
523896,64,187,227,806,0,173,4294967295,24.70,1013.33,14.62,389.24,30.49,0
524892,64,187,226,805,0,185,4294967295,24.70,1013.33,14.62,387.22,30.49,0
525888,64,186,226,805,0,186,4294967295,24.70,1013.33,14.62,388.79,30.49,0
526884,63,186,225,803,0,170,4294967295,24.70,1013.33,14.62,389.69,30.49,0
527880,64,185,225,802,0,179,4294967295,24.70,1013.33,14.63,385.00,30.49,0
528876,63,184,224,799,0,179,4294967295,24.70,1013.33,14.63,387.22,30.49,0
529872,63,183,223,799,0,176,4294967295,24.70,1013.33,14.62,388.34,30.57,0
530868,63,183,222,798,0,179,4294967295,24.70,1013.32,14.62,388.34,30.49,0
531864,62,182,221,796,0,178,4294967295,24.70,1013.33,14.63,388.56,30.40,0
532860,63,182,221,796,0,176,4294967295,24.70,1013.34,14.63,388.56,30.40,0
533856,63,182,220,795,0,174,4294967295,24.70,1013.34,14.63,392.42,30.32,0
534852,62,181,219,795,0,174,4294967295,24.70,1013.35,14.63,392.19,30.32,0
535848,62,181,219,795,0,171,4294967295,24.71,1013.35,14.63,391.51,30.32,0
536844,62,180,219,795,0,174,4294967295,24.71,1013.35,14.64,390.37,30.32,0
537840,62,180,218,793,0,172,4294967295,24.71,1013.35,14.64,391.74,30.40,0
538836,62,179,217,793,0,170,4294967295,24.71,1013.34,14.64,392.88,30.40,0
539832,61,179,216,792,0,172,4294967295,24.71,1013.34,14.64,394.03,30.40,0
540828,61,177,216,791,0,172,4294967295,24.71,1013.34,14.64,396.36,30.32,0
541824,61,178,216,791,0,171,4294967295,24.71,1013.35,14.64,399.66,30.32,0
542820,61,176,215,790,0,168,4294967295,24.71,1013.35,14.64,400.13,30.32,0
543816,61,176,214,790,0,168,4294967295,24.71,1013.35,14.63,400.85,30.32,0
544812,61,176,214,788,0,168,4294967295,24.71,1013.35,14.64,400.61,30.32,0
545808,61,175,213,788,0,160,4294967295,24.71,1013.35,14.63,406.68,30.32,0
546804,61,175,212,787,0,151,4294967295,24.71,1013.35,14.64,403.99,30.40,0
547800,60,175,212,787,0,159,4294967295,24.71,1013.34,14.64,406.68,30.40,0
548796,60,174,211,786,0,158,4294967295,24.71,1013.34,14.64,405.94,30.49,0
549792,60,173,210,787,0,155,4294967295,24.71,1013.33,14.64,410.90,30.57,0
550788,60,173,210,786,0,155,4294967295,24.71,1013.32,14.64,410.90,30.65,0
551784,60,173,209,786,0,154,4294967295,24.71,1013.31,14.64,412.92,30.65,0
552780,59,172,209,786,0,152,4294967295,24.71,1013.31,14.64,414.96,30.74,1
553776,62,175,215,811,0,151,4294967295,24.71,1013.30,14.64,410.90,30.65,1
554772,62,175,218,815,0,152,4294967295,24.71,1013.31,14.64,413.43,30.65,1
555768,63,177,221,815,0,161,4294967295,24.71,1013.31,14.64,414.45,30.57,1
556764,64,177,224,816,0,175,4294967295,24.71,1013.32,14.65,417.80,30.57,1
557760,65,180,227,818,0,198,4294967295,24.71,1013.32,14.64,417.02,30.49,1
558756,66,181,231,820,0,214,4294967295,24.71,1013.33,14.65,420.68,30.40,1
559752,68,184,237,825,0,242,4294967295,24.71,1013.34,14.64,418.32,30.40,1
560748,70,189,244,850,0,259,4294967295,24.71,1013.34,14.65,417.80,30.40,1
561744,71,195,250,886,0,290,4294967295,24.71,1013.34,14.65,420.94,30.40,1
562740,73,202,255,908,0,308,4294967295,24.71,1013.34,14.65,420.15,30.40,1
563736,73,208,261,921,0,335,4294967295,24.71,1013.34,14.65,422.27,30.40,1
564732,76,211,265,923,0,434,4294967295,24.71,1013.34,14.66,422.80,30.32,1
565728,76,212,269,919,0,373,4294967295,24.72,1013.35,14.66,422.80,30.32,1
566724,77,215,272,914,0,375,4294967295,24.72,1013.35,14.65,423.06,30.32,1
567720,79,216,275,910,0,383,4294967295,24.72,1013.35,14.66,420.68,30.32,1
568716,80,217,277,906,0,397,4294967295,24.71,1013.35,14.65,425.75,30.24,1
569712,79,216,276,901,0,397,4294967295,24.72,1013.36,14.66,420.15,30.32,1
570708,79,216,276,896,0,435,4294967295,24.72,1013.35,14.67,425.75,30.24,1
571704,81,218,280,891,0,487,4294967295,24.72,1013.36,14.66,423.06,30.24,1
572700,81,224,282,899,0,622,4294967295,24.72,1013.36,14.66,426.29,30.32,1
573696,81,228,283,916,0,530,4294967295,24.71,1013.35,14.66,423.60,30.32,1
574692,81,230,283,925,0,531,4294967295,24.71,1013.35,14.66,422.80,30.32,1
575688,81,232,283,924,0,533,4294967295,24.71,1013.35,14.66,427.10,30.32,1
576684,81,232,285,923,0,547,4294967295,24.71,1013.35,14.66,426.83,30.40,1
577680,81,235,289,924,0,568,4294967295,24.71,1013.34,14.66,421.74,30.40,1
578676,82,238,292,931,0,565,4294967295,24.71,1013.34,14.67,421.74,30.40,1
579672,83,241,295,936,0,593,4294967295,24.71,1013.34,14.65,420.15,30.32,1
580668,84,244,297,938,0,585,4294967295,24.71,1013.35,14.66,412.67,30.32,1
581664,85,247,301,943,0,559,4294967295,24.71,1013.35,14.66,406.18,30.32,1
582660,85,252,305,950,0,573,4294967295,24.71,1013.35,14.67,403.99,30.32,1
583656,87,258,309,958,0,566,4294967295,24.71,1013.35,14.66,396.59,30.32,1
584652,87,262,311,965,0,548,4294967295,24.71,1013.35,14.66,391.51,30.32,1
585648,88,265,314,967,0,587,4294967295,24.71,1013.35,14.65,385.66,30.32,1
586644,89,269,317,969,0,600,4294967295,24.71,1013.35,14.66,383.68,30.32,1
587640,90,274,320,971,0,642,4294967295,24.71,1013.35,14.66,379.78,30.40,1
588636,91,279,324,974,0,701,4294967295,24.71,1013.34,14.65,376.70,30.32,1
589632,92,281,328,976,0,710,4294967295,24.71,1013.35,14.65,373.30,30.40,1
590628,93,283,329,975,0,742,4294967295,24.71,1013.34,14.65,372.88,30.40,1
591624,93,287,331,974,0,738,4294967295,24.71,1013.34,14.64,372.88,30.40,1
592620,93,288,331,974,0,795,4294967295,24.71,1013.34,14.63,370.79,30.40,1
593616,93,289,327,972,0,787,4294967295,24.71,1013.34,14.65,367.90,30.40,1
594612,93,287,326,967,0,784,4294967295,24.71,1013.34,14.64,365.05,30.40,1
595608,93,289,330,964,0,1027,4294967295,24.71,1013.34,14.64,367.08,30.40,1
596604,94,293,334,967,0,806,4294967295,24.71,1013.34,14.64,366.27,30.40,1
597600,94,297,337,971,0,717,4294967295,24.71,1013.34,14.64,364.25,30.40,1
598596,96,299,340,972,0,796,4294967295,24.71,1013.34,14.64,365.46,30.40,1
599592,96,298,340,968,0,849,4294967295,24.71,1013.34,14.64,364.25,30.40,1
0,96,303,340,965,0,872,4294967295,24.71,1013.34,14.65,365.86,30.40,1
996,96,302,338,962,0,920,4294967295,24.63,1013.34,14.65,361.86,30.40,1
1992,96,300,338,957,0,946,4294967295,24.62,1013.34,14.66,359.10,30.40,1
2988,96,299,339,954,0,889,4294967295,24.62,1013.34,14.67,357.94,30.40,1
3984,96,301,343,954,0,914,4294967295,24.63,1013.34,14.68,354.86,30.40,1
4980,97,305,347,958,0,937,4294967295,24.64,1013.34,14.68,352.59,30.49,1
5976,98,309,351,964,0,903,4294967295,24.65,1013.33,14.70,348.87,30.49,1
6972,99,313,353,971,0,938,4294967295,24.66,1013.33,14.69,345.95,30.49,1
7968,100,317,356,973,0,1047,4294967295,24.67,1013.33,14.68,342.37,30.49,1
8964,100,319,359,976,0,905,4294967295,24.67,1013.33,14.69,338.51,30.40,1
9960,101,320,360,976,0,927,4294967295,24.68,1013.34,14.69,335.42,30.40,1
10956,101,323,360,974,0,916,4294967295,24.68,1013.34,14.68,333.73,30.49,1
11952,102,327,361,974,0,888,4294967295,24.69,1013.33,14.68,328.75,30.49,1
12948,103,330,363,977,0,891,4294967295,24.69,1013.33,14.67,326.15,30.49,1
13944,103,332,362,978,0,882,4294967295,24.69,1013.33,14.68,322.97,30.40,1
14940,102,332,360,977,0,833,4294967295,24.70,1013.34,14.67,319.84,30.49,1
15936,102,333,359,975,0,883,4294967295,24.70,1013.33,14.67,315.87,30.40,1
16932,102,334,359,975,0,1276,4294967295,24.70,1013.34,14.67,311.11,30.40,1
17928,102,336,360,975,0,919,4294967295,24.70,1013.34,14.67,310.82,30.40,1
18924,102,339,360,976,0,956,4294967295,24.70,1013.34,14.67,308.50,30.40,1
19920,102,340,362,977,0,993,4294967295,24.70,1013.34,14.67,303.68,30.49,1
20916,102,341,363,977,0,1090,4294967295,24.70,1013.33,14.66,302.29,30.32,1
21912,102,342,362,976,0,1059,4294967295,24.70,1013.35,14.65,300.37,30.32,1
22908,102,343,362,972,0,1074,4294967295,24.70,1013.35,14.67,300.37,30.40,1
23904,103,341,365,968,0,1108,4294967295,24.70,1013.34,14.66,302.57,30.40,1
24900,103,341,367,965,0,1153,4294967295,24.71,1013.34,14.65,298.47,30.32,1
25896,103,343,368,963,0,1186,4294967295,24.71,1013.35,14.66,299.28,30.32,1
26892,103,345,367,964,0,1132,4294967295,24.71,1013.35,14.66,300.64,30.32,1
27888,103,346,366,967,0,1195,4294967295,24.71,1013.35,14.65,303.96,30.40,1
28884,103,347,367,968,0,1208,4294967295,24.71,1013.34,14.65,302.85,30.40,1
29880,103,349,367,970,0,993,4294967295,24.71,1013.34,14.65,300.92,30.40,1
30876,104,352,369,970,0,1281,4294967295,24.71,1013.34,14.64,303.12,30.40,1
31872,104,354,369,972,0,1279,4294967295,24.71,1013.34,14.65,302.29,30.32,1
32868,104,356,370,975,0,1276,4294967295,24.71,1013.35,14.65,300.37,30.40,1
33864,105,358,371,976,0,1257,4294967295,24.71,1013.34,14.66,303.96,30.32,1
34860,104,360,372,977,0,1199,4294967295,24.71,1013.35,14.65,302.29,30.32,1
35856,105,361,372,978,0,1145,4294967295,24.71,1013.35,14.66,302.85,30.24,1
36852,104,362,372,977,0,1202,4294967295,24.71,1013.36,14.66,300.92,30.32,1
37848,104,363,373,978,0,1298,4294967295,24.71,1013.35,14.65,298.74,30.32,1
38844,105,364,373,978,0,1488,4294967295,24.71,1013.35,14.65,297.93,30.40,1
39840,105,364,371,977,0,1074,4294967295,24.71,1013.34,14.65,298.20,30.40,1
40836,104,361,371,972,0,1096,4294967295,24.71,1013.34,14.64,298.47,30.40,1
41832,105,361,373,970,0,972,4294967295,24.71,1013.34,14.65,298.74,30.40,1
42828,105,360,375,970,0,1116,4294967295,24.71,1013.34,14.65,299.01,30.40,1
43824,105,361,376,969,0,1132,4294967295,24.71,1013.34,14.66,298.74,30.49,1
44820,106,360,376,969,0,919,4294967295,24.71,1013.33,14.66,302.02,30.40,1
45816,106,359,377,967,0,1070,4294967295,24.71,1013.34,14.66,301.19,30.40,1
46812,106,357,377,963,0,1092,4294967295,24.71,1013.34,14.66,301.74,30.40,1
47808,105,355,375,960,0,1042,4294967295,24.71,1013.34,14.66,300.10,30.40,1
48804,105,354,375,956,0,1025,4294967295,24.71,1013.34,14.66,302.85,30.40,1
49800,105,353,374,955,0,943,4294967295,24.71,1013.34,14.66,301.74,30.32,1
50796,104,353,375,954,0,912,4294967295,24.71,1013.35,14.66,302.02,30.40,1
51792,104,353,375,952,0,935,4294967295,24.71,1013.34,14.67,302.02,30.40,1
52788,105,351,374,948,0,927,4294967295,24.71,1013.34,14.67,302.02,30.40,1
53784,104,348,374,944,0,996,4294967295,24.71,1013.34,14.67,301.74,30.40,1
54780,103,349,373,945,0,1014,4294967295,24.71,1013.34,14.68,302.29,30.32,0
55776,104,350,376,948,0,1018,4294967295,24.71,1013.35,14.67,302.85,30.32,0
56772,103,346,374,946,0,1162,4294967295,24.71,1013.35,14.67,306.21,30.32,0
57768,102,341,369,939,0,996,4294967295,24.71,1013.35,14.67,305.65,30.32,0
58764,101,337,367,934,0,998,4294967295,24.71,1013.35,14.68,305.93,30.32,0
59760,100,336,366,931,0,973,4294967295,24.71,1013.35,14.69,306.78,30.32,0
60756,100,333,363,928,0,925,4294967295,24.71,1013.35,14.68,305.93,30.24,0
