timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State-90.52
563736,35,73,72,789,0,10,0,24.80,1028.08,12.26,651.00,-91.51,0
564732,35,73,72,789,1,10,0,24.80,1028.08,12.25,656.72,-91.51,0
565728,36,73,72,790,1,10,0,24.80,1028.08,12.25,652.89,-91.51,0
566724,35,73,72,789,1,10,0,24.80,1028.08,12.24,656.72,-91.51,0
567720,36,73,72,789,1,10,0,24.80,1028.08,12.25,652.26,-91.51,0
568716,35,73,73,789,1,10,0,24.80,1028.08,12.25,652.26,-91.51,0
569712,35,73,72,789,1,10,0,24.80,1028.08,12.26,651.63,-91.42,0
570708,36,73,72,790,1,9,0,24.80,1028.07,12.26,647.86,-91.42,0
571704,35,73,72,789,1,9,0,24.80,1028.07,12.27,645.99,-91.42,0
572700,36,73,72,789,1,10,0,24.80,1028.07,12.26,647.23,-91.42,0
573696,36,73,72,789,1,10,0,24.80,1028.07,12.30,644.13,-91.42,0
574692,36,73,72,789,1,10,0,24.80,1028.07,12.29,642.90,-91.42,1
575688,36,73,72,790,0,9,0,24.80,1028.07,12.31,640.45,-91.51,1
576684,36,73,72,790,1,9,0,24.80,1028.08,12.31,641.67,-91.51,1
577680,36,73,72,790,0,9,0,24.80,1028.08,12.32,642.90,-91.42,1
578676,36,72,72,790,1,9,0,24.79,1028.07,12.32,640.45,-91.42,1
579672,35,72,72,790,0,9,0,24.79,1028.07,12.33,642.28,-91.42,1
580668,35,73,72,789,1,9,0,24.79,1028.07,12.34,640.45,-91.42,1
581664,36,73,72,789,1,9,0,24.79,1028.07,12.34,644.13,-91.51,1
582660,35,73,72,789,1,9,0,24.79,1028.08,12.35,638.01,-91.51,1
583656,35,73,72,789,1,9,0,24.79,1028.08,12.36,642.28,-91.51,1
584652,35,73,72,789,1,9,0,24.79,1028.08,12.36,639.84,-91.51,1
585648,35,73,72,788,1,9,0,24.79,1028.08,12.37,642.90,-91.51,1
586644,35,73,72,789,1,9,0,24.79,1028.08,12.37,641.06,-91.42,1
587640,35,73,72,789,1,9,0,24.79,1028.07,12.38,641.67,-91.34,1
588636,35,73,72,789,1,9,0,24.79,1028.06,12.39,641.06,-91.34,1
589632,35,73,72,789,1,9,0,24.79,1028.06,12.39,639.23,-91.34,1
590628,35,73,72,790,1,9,0,24.79,1028.06,12.39,641.06,-91.34,1
591624,36,73,72,789,1,9,0,24.79,1028.06,12.39,644.13,-91.34,1
592620,36,72,72,790,1,9,0,24.79,1028.06,12.40,641.06,-91.34,1
593616,36,73,72,789,1,9,0,24.79,1028.06,12.40,641.06,-91.34,1
594612,36,73,72,789,1,9,0,24.79,1028.06,12.42,640.45,-91.34,1
595608,36,73,72,788,1,9,0,24.79,1028.06,12.41,647.23,-91.34,1
596604,36,73,72,789,1,9,0,24.79,1028.06,12.42,642.90,-91.26,1
597600,35,73,72,789,1,9,0,24.79,1028.05,12.42,647.23,-91.34,1
598596,35,73,72,788,1,9,0,24.79,1028.06,12.43,645.37,-91.26,1
599592,35,72,72,788,1,9,0,24.79,1028.05,12.43,644.13,-91.26,1
0,34,73,72,788,1,9,0,24.79,1028.05,12.44,640.45,-91.34,1
996,35,73,72,788,1,9,0,24.71,1028.06,12.46,638.01,-91.34,1
1992,35,73,72,788,1,9,0,24.70,1028.06,12.49,642.90,-91.26,1
2988,36,73,72,788,1,9,0,24.70,1028.05,12.50,644.13,-91.34,1
3984,35,73,72,788,1,9,0,24.71,1028.06,12.51,641.67,-91.26,1
4980,36,73,72,786,1,9,0,24.72,1028.05,12.53,645.37,-91.26,1
5976,35,73,72,787,1,9,0,24.73,1028.05,12.53,642.90,-91.26,1
6972,35,73,72,786,1,9,0,24.74,1028.05,12.54,644.13,-91.26,1
7968,35,73,71,786,1,9,0,24.75,1028.05,12.54,644.13,-91.26,1
8964,36,73,71,786,1,9,0,24.75,1028.05,12.53,645.37,-91.26,1
9960,36,73,72,786,1,9,0,24.76,1028.05,12.55,649.74,-91.26,1
10956,35,73,71,787,1,9,0,24.76,1028.05,12.55,647.23,-91.26,1
11952,36,73,72,786,1,9,0,24.76,1028.05,12.55,645.99,-91.26,1
12948,36,72,72,786,1,9,0,24.77,1028.05,12.54,645.37,-91.18,1
13944,36,73,71,786,1,9,0,24.77,1028.04,12.54,648.48,-91.26,1
14940,35,73,72,787,1,9,0,24.77,1028.05,12.53,648.48,-91.18,1
15936,36,73,72,787,1,9,0,24.78,1028.04,12.54,650.37,-91.26,1
16932,35,73,72,787,1,9,0,24.78,1028.05,12.53,651.00,-91.34,1
17928,36,73,72,787,1,9,0,24.78,1028.06,12.54,652.26,-91.34,1
18924,35,73,72,787,1,10,0,24.78,1028.06,12.53,652.26,-91.26,1
19920,36,73,71,787,1,9,0,24.78,1028.05,12.52,654.16,-91.26,1
20916,36,73,72,787,1,9,0,24.79,1028.05,12.52,652.26,-91.26,1
21912,36,73,72,786,1,11,0,24.79,1028.05,12.52,656.72,-91.18,1
22908,36,73,72,786,1,9,0,24.79,1028.04,12.51,652.89,-91.26,1
23904,36,73,71,786,1,9,0,24.79,1028.05,12.52,654.80,-91.18,1
24900,36,73,72,785,1,9,0,24.79,1028.04,12.51,658.01,-91.18,1
25896,35,73,71,786,1,9,0,24.79,1028.04,12.51,655.44,-91.09,1
26892,36,73,72,786,1,9,0,24.78,1028.03,12.52,656.72,-91.18,1
27888,36,73,71,785,1,9,0,24.78,1028.04,12.52,658.01,-91.09,1
28884,36,73,71,786,1,9,0,24.78,1028.03,12.52,656.72,-91.18,1
29880,36,73,71,785,1,9,0,24.78,1028.04,12.52,652.89,-91.18,1
30876,36,73,71,786,1,9,0,24.78,1028.04,12.52,652.26,-91.18,1
31872,36,73,71,785,1,9,0,24.78,1028.04,12.53,651.00,-91.18,1
32868,36,73,72,786,1,9,0,24.78,1028.04,12.53,642.90,-91.18,1
33864,36,73,71,787,1,9,0,24.78,1028.04,12.54,645.99,-91.18,1
34860,35,73,71,787,1,9,0,24.78,1028.04,12.54,645.99,-91.09,1
35856,36,73,71,787,1,9,0,24.78,1028.03,12.54,644.75,-91.09,1
36852,36,73,71,788,1,9,0,24.78,1028.03,12.54,644.13,-91.09,1
37848,36,73,71,788,1,9,0,24.78,1028.03,12.55,645.37,-91.09,1
38844,36,73,71,789,1,9,0,24.78,1028.03,12.55,642.90,-91.09,1
39840,36,73,71,789,1,9,0,24.78,1028.03,12.55,639.23,-91.09,1
40836,36,73,71,790,1,9,0,24.78,1028.03,12.54,638.62,-91.01,1
41832,35,73,71,790,1,8,0,24.78,1028.02,12.54,639.23,-91.01,1
42828,36,72,72,791,1,9,0,24.77,1028.02,12.54,640.45,-90.93,1
43824,37,73,71,792,1,9,0,24.77,1028.01,12.53,639.23,-90.93,1
44820,36,73,72,792,1,9,0,24.77,1028.01,12.52,635.60,-91.01,1
45816,36,73,71,792,1,9,0,24.77,1028.02,12.51,635.00,-90.93,1
46812,36,73,71,793,1,9,0,24.77,1028.01,12.50,628.46,-90.93,1
47808,36,73,72,794,0,9,0,24.77,1028.01,12.50,633.80,-90.93,1
48804,36,73,71,794,1,9,0,24.77,1028.01,12.50,630.23,-90.93,1
49800,36,72,71,793,1,9,0,24.77,1028.01,12.49,627.88,-90.85,1
50796,36,73,70,793,1,10,0,24.77,1028.00,12.49,627.29,-90.85,1
51792,36,73,71,794,1,9,0,24.77,1028.00,12.49,627.29,-90.77,1
52788,36,73,71,794,1,9,0,24.77,1027.99,12.47,627.29,-90.85,1
53784,36,73,71,794,1,9,0,24.77,1028.00,12.46,630.23,-90.85,1
54780,36,72,71,794,1,9,0,24.77,1028.00,12.45,630.82,-90.93,1
55776,35,73,71,793,1,9,0,24.77,1028.01,12.43,630.23,-90.85,1
56772,36,72,71,792,1,9,0,24.77,1028.00,12.41,636.20,-90.85,1
57768,36,73,70,793,1,8,0,24.77,1028.00,12.40,636.80,-90.85,1
58764,35,73,71,793,1,9,0,24.77,1028.00,12.38,634.40,-90.85,1
59760,36,73,70,794,1,9,0,24.77,1028.00,12.37,636.80,-90.77,1
60756,36,73,71,793,1,9,0,24.77,1027.99,12.35,636.20,-90.77,1
61752,36,73,71,793,1,9,0,24.77,1027.99,12.33,640.45,-90.85,1
62748,36,73,70,794,1,9,0,24.77,1028.00,12.33,641.67,-90.77,1
63744,36,73,70,794,1,9,0,24.77,1027.99,12.30,641.67,-90.77,1
64740,37,73,70,793,1,9,0,24.77,1027.99,12.29,637.41,-90.77,1
65736,35,73,71,794,1,9,0,24.77,1027.99,12.28,642.90,-90.85,1
66732,36,73,71,794,1,8,0,24.77,1028.00,12.27,647.23,-90.85,1
67728,36,73,70,794,1,9,0,24.76,1028.00,12.27,647.23,-90.85,1
68724,35,73,71,793,1,9,0,24.77,1028.00,12.26,642.90,-90.77,1
69720,36,72,70,795,1,9,0,24.76,1027.99,12.25,644.75,-90.85,1
70716,36,73,70,796,1,9,0,24.76,1028.00,12.26,646.61,-90.85,1
71712,36,73,70,796,1,9,0,24.76,1028.00,12.26,644.75,-90.77,1
72708,36,73,70,797,1,9,0,24.76,1027.99,12.28,646.61,-90.77,1
73704,36,73,70,798,1,9,0,24.76,1027.99,12.28,642.90,-90.77,1
74700,36,72,70,798,1,9,0,24.76,1027.99,12.29,639.23,-90.77,1
75696,36,73,70,799,1,9,0,24.76,1027.99,12.29,638.62,-90.77,1
76692,36,73,71,799,1,9,0,24.76,1027.99,12.32,642.90,-90.77,1
77688,36,73,70,800,1,9,0,24.76,1027.99,12.32,635.60,-90.68,1
78684,36,72,71,799,1,9,0,24.76,1027.98,12.34,635.60,-90.77,1
79680,36,73,70,799,1,9,0,24.76,1027.99,12.33,638.01,-90.77,1
80676,36,73,71,799,1,9,0,24.76,1027.99,12.34,639.84,-90.77,1
81672,36,73,70,800,1,9,0,24.76,1027.99,12.35,635.60,-90.77,1
82668,36,73,70,799,1,9,0,24.76,1027.99,12.35,630.82,-90.77,1
83664,36,73,71,799,1,9,0,24.76,1027.99,12.36,633.20,-90.77,1
84660,36,73,70,800,1,9,0,24.76,1027.99,12.36,629.05,-90.85,1
85656,36,73,70,799,1,9,0,24.75,1028.00,12.36,633.20,-90.77,1
86652,36,73,70,799,1,8,0,24.76,1027.99,12.39,630.82,-90.85,1
87648,35,73,70,800,1,9,0,24.76,1028.00,12.37,633.20,-90.85,1
88644,36,73,70,800,1,9,0,24.76,1028.00,12.38,632.01,-90.85,1
89640,36,73,70,799,1,9,0,24.76,1028.00,12.38,630.23,-90.85,1
90636,36,73,70,798,1,9,0,24.76,1028.00,12.38,632.01,-90.85,0
91632,36,73,71,798,1,10,0,24.76,1028.00,12.37,631.42,-90.77,0
92628,36,73,70,798,1,9,0,24.76,1027.99,12.38,633.20,-90.77,0
93624,35,72,70,796,1,10,0,24.76,1027.99,12.38,626.71,-90.77,0
94620,36,73,70,796,1,10,0,24.76,1027.99,12.38,630.23,-90.77,0
95616,36,73,70,794,1,10,0,24.76,1027.99,12.38,629.64,-90.85,0
96612,36,73,70,794,1,10,0,24.76,1028.00,12.38,628.46,-90.85,0
97608,35,73,70,794,1,10,0,24.77,1028.00,12.38,630.23,-90.85,0
98604,36,72,70,793,1,10,0,24.77,1028.00,12.38,632.01,-90.77,0
99600,36,73,69,793,1,10,0,24.77,1027.99,12.38,630.23,-90.85,0
100596,36,72,70,792,1,10,0,24.77,1028.00,12.38,635.60,-90.85,0
101592,35,73,69,792,1,10,0,24.77,1028.00,12.38,633.20,-90.85,0
102588,36,73,70,791,1,10,0,24.77,1028.00,12.38,632.01,-90.93,0
103584,36,73,70,791,1,9,0,24.77,1028.01,12.39,636.80,-90.93,0
104580,36,73,70,791,1,10,0,24.77,1028.01,12.38,637.41,-90.93,0
105576,36,73,69,791,1,10,0,24.76,1028.01,12.39,636.80,-90.93,0
106572,36,73,70,790,1,9,0,24.76,1028.01,12.39,630.23,-90.93,0
107568,36,73,70,790,1,10,0,24.76,1028.01,12.40,637.41,-90.93,0
108564,36,73,70,791,1,10,0,24.76,1028.01,12.40,641.06,-91.01,0
109560,35,73,69,790,1,10,0,24.76,1028.02,12.41,633.20,-91.01,0
110556,36,72,70,790,1,10,0,24.76,1028.02,12.41,638.62,-91.01,0
111552,35,72,69,790,1,10,0,24.76,1028.02,12.42,640.45,-91.01,0
112548,36,73,70,790,1,9,0,24.76,1028.02,12.41,638.62,-91.09,0
113544,35,73,70,789,1,10,0,24.76,1028.03,12.43,639.84,-91.09,0
114540,36,73,69,789,1,10,0,24.76,1028.03,12.43,639.23,-91.09,0
115536,36,73,69,789,1,10,0,24.77,1028.03,12.44,642.90,-91.09,0
116532,36,72,69,788,1,10,0,24.77,1028.03,12.44,638.01,-91.09,0
117528,35,72,70,788,1,10,0,24.77,1028.03,12.44,636.20,-91.09,0
118524,35,72,70,787,1,10,0,24.77,1028.03,12.45,639.23,-91.09,0
119520,35,72,69,787,1,10,0,24.78,1028.03,12.46,636.80,-91.09,0
120516,35,72,70,787,1,9,0,24.78,1028.03,12.47,636.80,-91.01,0
121512,35,72,69,788,1,10,0,24.78,1028.02,12.47,639.23,-91.01,0
122508,36,73,69,788,1,10,0,24.78,1028.02,12.46,630.82,-91.09,0
123504,36,72,69,788,1,10,0,24.78,1028.03,12.49,634.40,-91.09,0
124500,35,72,70,787,1,10,0,24.78,1028.03,12.48,634.40,-91.18,0
125496,35,72,69,786,1,10,0,24.79,1028.04,12.49,631.42,-91.18,0
126492,36,72,69,785,1,10,0,24.79,1028.04,12.48,631.42,-91.18,0
127488,35,72,69,785,1,10,0,24.79,1028.04,12.48,624.37,-91.09,0
128484,35,72,69,786,1,10,0,24.79,1028.03,12.48,627.29,-91.18,0
129480,36,72,69,785,1,10,0,24.79,1028.04,12.47,633.20,-91.18,0
130476,35,72,69,785,1,9,0,24.79,1028.04,12.46,632.01,-91.18,0
131472,35,72,69,785,1,9,0,24.79,1028.04,12.45,636.80,-91.18,0
132468,35,72,69,784,1,10,0,24.79,1028.04,12.46,638.01,-91.26,0
133464,35,72,69,785,1,10,0,24.79,1028.05,12.44,639.84,-91.26,0
134460,35,72,69,786,1,9,0,24.79,1028.05,12.42,631.42,-91.26,0
135456,35,72,69,786,1,9,0,24.79,1028.05,12.42,635.00,-91.26,0
136452,35,72,69,787,1,11,0,24.79,1028.05,12.41,639.84,-91.26,0
137448,35,72,70,796,1,9,0,24.79,1028.05,12.42,642.28,-91.26,0
138444,35,73,70,797,1,9,0,24.79,1028.05,12.41,641.67,-91.26,0
139440,35,73,69,797,1,9,0,24.79,1028.05,12.42,639.23,-91.34,0
140436,35,73,69,796,1,9,0,24.79,1028.06,12.40,644.13,-91.34,0
141432,35,73,69,795,1,9,0,24.79,1028.06,12.41,638.62,-91.34,0
142428,35,72,70,795,1,9,0,24.78,1028.06,12.40,639.23,-91.34,0
143424,36,72,69,793,1,9,0,24.78,1028.06,12.39,641.67,-91.34,0
144420,35,73,69,792,1,9,0,24.78,1028.06,12.39,642.90,-91.42,0
145416,35,73,69,793,1,9,0,24.78,1028.07,12.39,643.51,-91.42,0
146412,35,73,69,792,1,9,0,24.78,1028.07,12.38,644.75,-91.42,0
147408,35,72,69,792,1,9,0,24.78,1028.07,12.39,642.28,-91.42,0
148404,36,72,69,791,1,9,0,24.78,1028.07,12.38,641.67,-91.51,0
149400,35,72,69,790,1,9,0,24.78,1028.08,12.36,649.11,-91.51,1
150396,35,73,69,790,1,9,0,24.78,1028.08,12.36,646.61,-91.59,1
151392,36,73,69,790,1,9,0,24.78,1028.09,12.37,642.90,-91.59,1
152388,35,73,69,790,1,9,0,24.78,1028.09,12.35,645.37,-91.59,1
153384,35,73,69,790,1,9,0,24.78,1028.09,12.35,650.37,-91.59,1
154380,36,72,69,790,1,9,0,24.78,1028.09,12.33,650.37,-91.59,1
155376,35,73,70,791,1,9,0,24.78,1028.09,12.33,647.86,-91.67,1
156372,35,73,69,792,1,9,0,24.78,1028.10,12.32,647.86,-91.67,1
157368,35,72,69,793,1,9,0,24.78,1028.10,12.32,652.89,-91.67,1
158364,36,72,69,793,1,9,0,24.78,1028.10,12.30,654.80,-91.67,1
159360,35,73,70,793,1,10,0,24.78,1028.10,12.31,647.86,-91.67,1
160356,36,72,69,793,1,9,0,24.78,1028.10,12.30,647.86,-91.75,1
161352,36,73,70,795,1,9,0,24.78,1028.11,12.31,655.44,-91.75,1
162348,35,72,70,794,1,9,0,24.78,1028.11,12.30,651.00,-91.75,1
163344,36,73,70,795,1,9,0,24.78,1028.11,12.29,652.26,-91.83,1
164340,36,73,69,794,1,9,0,24.78,1028.12,12.29,649.11,-91.83,1
165336,36,73,69,795,1,9,0,24.78,1028.12,12.29,649.74,-91.75,1
166332,36,73,69,795,1,9,0,24.78,1028.11,12.30,652.89,-91.83,1
167328,36,72,69,796,1,9,0,24.78,1028.12,12.31,654.80,-91.83,1
168324,36,72,70,795,1,10,0,24.78,1028.12,12.32,650.37,-91.92,1
169320,36,73,69,796,1,9,0,24.78,1028.13,12.32,650.37,-91.92,1
170316,36,73,69,796,0,9,0,24.78,1028.13,12.34,645.37,-91.92,1
171312,36,73,69,796,1,9,0,24.78,1028.13,12.35,652.26,-91.92,1
172308,36,73,69,795,1,9,0,24.77,1028.13,12.34,653.53,-92.00,1
173304,36,73,69,795,1,9,0,24.77,1028.14,12.35,655.44,-92.00,1
174300,36,72,69,795,1,9,0,24.77,1028.14,12.36,652.26,-92.00,1
175296,36,73,69,794,1,9,0,24.77,1028.14,12.36,658.01,-92.00,1
176292,36,72,69,795,1,9,0,24.77,1028.14,12.36,651.63,-92.00,1
177288,36,73,69,794,1,9,0,24.77,1028.14,12.37,654.16,-91.92,1
178284,35,72,68,795,1,9,0,24.77,1028.13,12.37,652.89,-92.00,1
179280,36,73,68,795,1,9,0,24.77,1028.14,12.39,655.44,-92.00,1
180276,36,72,69,794,1,9,0,24.77,1028.14,12.39,652.26,-92.00,1
181272,36,72,69,794,1,9,0,24.77,1028.14,12.39,651.00,-92.00,1
182268,36,72,69,794,1,10,0,24.77,1028.14,12.40,656.72,-92.00,1
183264,36,72,69,793,1,9,0,24.77,1028.14,12.41,652.89,-92.00,1
184260,36,73,69,792,1,9,0,24.77,1028.14,12.42,659.30,-92.08,1
185256,36,72,68,793,1,9,0,24.77,1028.15,12.42,658.01,-92.08,1
186252,36,72,69,792,1,9,0,24.77,1028.15,12.42,651.00,-92.08,1
187248,36,73,68,792,1,10,0,24.77,1028.15,12.43,654.80,-92.08,1
188244,36,73,69,791,1,9,0,24.77,1028.15,12.43,652.89,-92.16,1
189240,36,72,68,791,1,9,0,24.77,1028.16,12.44,645.37,-92.16,1
190236,36,72,69,791,1,9,0,24.77,1028.16,12.45,652.89,-92.16,1
191232,36,73,69,790,1,9,0,24.77,1028.16,12.46,653.53,-92.16,1
192228,36,72,69,790,1,9,0,24.77,1028.16,12.45,654.80,-92.16,1
193224,36,72,68,789,1,9,0,24.77,1028.16,12.46,655.44,-92.16,1
194220,36,72,69,789,1,9,0,24.77,1028.16,12.46,654.80,-92.16,1
195216,36,72,69,789,1,9,0,24.77,1028.16,12.46,652.26,-92.16,1
196212,36,73,68,789,1,9,0,24.77,1028.16,12.46,659.30,-92.16,1
197208,36,72,68,789,1,9,0,24.77,1028.16,12.46,655.44,-92.25,1
198204,35,72,68,788,1,10,0,24.77,1028.17,12.47,658.01,-92.25,1
199200,35,72,69,788,1,9,0,24.77,1028.17,12.47,659.30,-92.25,1
200196,36,72,68,788,1,9,0,24.77,1028.17,12.47,663.21,-92.33,1
201192,36,72,68,787,1,9,0,24.77,1028.18,12.48,661.25,-92.33,1
202188,36,72,68,788,1,9,0,24.77,1028.18,12.48,665.84,-92.33,1
203184,36,72,68,787,1,9,0,24.77,1028.18,12.47,660.60,-92.33,1
204180,35,72,68,787,1,10,0,24.77,1028.18,12.47,659.95,-92.25,1
205176,36,72,69,786,1,9,0,24.77,1028.17,12.47,659.95,-92.33,1
206172,36,72,68,787,1,9,0,24.77,1028.18,12.48,661.90,-92.33,1
207168,35,72,68,787,1,9,0,24.77,1028.18,12.47,665.18,-92.41,1
208164,36,72,68,787,1,9,0,24.77,1028.19,12.48,659.30,-92.33,1
209160,36,72,69,786,1,9,0,24.77,1028.18,12.49,667.16,-92.33,1
210156,35,72,69,786,1,9,0,24.77,1028.18,12.47,669.15,-92.25,1
211152,36,72,68,787,1,9,0,24.77,1028.17,12.48,664.52,-92.33,1
212148,36,72,68,786,1,9,0,24.77,1028.18,12.48,667.16,-92.25,0
213144,35,72,68,786,1,9,0,24.77,1028.17,12.48,667.16,-92.25,0
214140,36,72,68,786,1,9,0,24.77,1028.17,12.47,667.16,-92.25,0
215136,35,72,68,785,1,9,0,24.77,1028.17,12.48,669.82,-92.25,0
216132,35,72,68,785,1,9,0,24.77,1028.17,12.47,669.82,-92.25,0
217128,35,72,68,784,1,9,0,24.77,1028.17,12.47,667.16,-92.25,0
218124,35,71,68,785,1,9,0,24.77,1028.17,12.47,666.50,-92.25,0
219120,36,72,68,784,1,9,0,24.77,1028.17,12.47,665.84,-92.16,0
220116,35,72,67,784,1,9,0,24.77,1028.16,12.46,669.82,-92.25,0
221112,35,71,68,784,1,9,0,24.77,1028.17,12.46,673.85,-92.25,0
222108,35,72,68,785,1,9,0,24.77,1028.17,12.46,666.50,-92.16,0
223104,36,72,68,785,1,9,0,24.77,1028.16,12.46,669.15,-92.25,0
224100,35,72,68,784,1,10,0,24.77,1028.17,12.47,672.50,-92.25,0
225096,35,72,68,785,1,9,0,24.77,1028.17,12.46,669.82,-92.25,0
226092,35,72,67,784,1,10,0,24.77,1028.17,12.46,669.82,-92.25,0
227088,35,72,68,784,1,9,0,24.77,1028.17,12.46,664.52,-92.25,0
228084,35,72,68,784,1,9,0,24.77,1028.17,12.46,671.16,-92.25,0
229080,35,71,68,784,1,9,0,24.77,1028.17,12.45,669.82,-92.25,0
230076,35,72,67,784,1,9,0,24.77,1028.17,12.44,670.49,-92.25,0
231072,36,72,68,784,1,9,0,24.77,1028.17,12.45,666.50,-92.16,0
232068,34,72,67,783,1,9,0,24.77,1028.16,12.44,671.16,-92.16,0
233064,35,72,67,784,1,9,0,24.77,1028.16,12.44,665.84,-92.16,0
234060,35,72,68,784,1,9,0,24.77,1028.16,12.44,669.15,-92.16,0
235056,35,72,68,784,1,9,0,24.77,1028.16,12.45,671.16,-92.25,0
236052,35,72,68,784,1,9,0,24.77,1028.17,12.45,666.50,-92.25,0
237048,35,72,67,783,1,9,0,24.77,1028.17,12.44,670.49,-92.25,0
238044,35,72,67,783,1,9,0,24.77,1028.17,12.44,665.84,-92.25,0
239040,35,72,67,784,1,9,0,24.77,1028.17,12.45,670.49,-92.25,0
240036,35,71,67,783,1,9,0,24.77,1028.17,12.45,670.49,-92.25,0
241032,34,72,67,784,1,9,0,24.76,1028.17,12.45,671.83,-92.25,0
242028,35,71,67,783,1,9,0,24.76,1028.17,12.44,669.82,-92.25,0
243024,34,71,66,783,1,9,0,24.76,1028.17,12.45,665.18,-92.25,0
244020,35,71,67,783,1,9,0,24.77,1028.17,12.45,665.84,-92.25,0
245016,35,72,67,782,1,9,0,24.77,1028.17,12.45,667.16,-92.33,0
246012,35,72,67,782,1,9,0,24.77,1028.18,12.45,668.49,-92.33,0
247008,34,71,67,782,1,9,0,24.77,1028.18,12.45,660.60,-92.25,0
248004,35,72,67,782,1,9,0,24.77,1028.17,12.45,663.21,-92.25,0
249000,34,72,67,782,1,10,0,24.76,1028.17,12.46,659.30,-92.25,0
249996,34,71,66,781,1,9,0,24.77,1028.17,12.46,661.90,-92.16,0
250992,34,72,67,781,1,9,0,24.77,1028.16,12.45,661.90,-92.16,0
251988,34,72,67,781,1,9,0,24.76,1028.16,12.45,663.21,-92.08,0
252984,35,72,66,782,1,9,0,24.76,1028.15,12.44,657.37,-92.08,0
253980,35,71,67,783,1,9,0,24.76,1028.15,12.44,663.21,-92.08,0
254976,34,71,66,782,1,9,0,24.77,1028.15,12.43,659.30,-92.00,0
255972,35,71,67,782,1,9,0,24.77,1028.14,12.42,663.86,-91.92,0
256968,34,71,67,782,1,9,0,24.76,1028.13,12.40,665.84,-92.00,0
257964,35,71,66,783,1,9,0,24.77,1028.14,12.40,665.84,-92.00,0
258960,35,71,66,783,1,9,0,24.77,1028.14,12.39,664.52,-92.00,0
259956,34,72,67,783,1,9,0,24.77,1028.14,12.38,668.49,-92.00,0
260952,35,71,67,783,1,9,0,24.77,1028.14,12.36,669.15,-92.00,0
261948,34,71,67,782,1,9,0,24.77,1028.14,12.36,667.82,-91.92,0
262944,35,72,67,782,1,9,0,24.76,1028.13,12.35,665.18,-91.92,0
263940,35,72,67,783,1,9,0,24.76,1028.13,12.35,667.16,-91.92,0
264936,35,71,66,782,1,10,0,24.76,1028.13,12.35,671.16,-91.83,0
265932,35,71,67,782,1,9,0,24.76,1028.12,12.34,669.15,-91.75,0
266928,34,71,67,782,1,9,0,24.76,1028.11,12.33,663.21,-91.75,0
267924,35,72,66,782,1,9,0,24.77,1028.11,12.33,667.82,-91.67,0
268920,35,71,67,782,1,9,0,24.77,1028.10,12.32,665.84,-91.75,0
269916,34,71,67,782,1,9,0,24.77,1028.11,12.31,665.84,-91.75,0
270912,35,71,67,782,1,9,0,24.77,1028.11,12.32,669.82,-91.75,0
271908,35,71,67,782,1,9,0,24.77,1028.11,12.30,668.49,-91.75,1
272904,34,71,67,783,1,9,0,24.77,1028.11,12.30,667.82,-91.59,1
273900,34,71,67,785,1,9,0,24.77,1028.09,12.31,664.52,-91.59,1
274896,35,72,67,786,1,9,0,24.77,1028.09,12.31,670.49,-91.67,1
275892,35,72,68,786,1,9,0,24.77,1028.10,12.31,663.21,-91.67,1
276888,34,72,67,785,1,9,0,24.77,1028.10,12.31,667.16,-91.67,1
277884,34,72,67,785,1,9,0,24.77,1028.10,12.31,666.50,-91.67,1
278880,35,72,67,784,1,9,0,24.77,1028.10,12.31,665.84,-91.67,1
279876,35,72,67,783,1,9,0,24.77,1028.10,12.30,669.15,-91.75,1
280872,34,72,67,783,1,9,0,24.77,1028.11,12.30,669.82,-91.59,1
281868,34,72,67,783,1,9,0,24.77,1028.09,12.30,669.82,-91.59,1
282864,35,72,67,783,1,9,0,24.77,1028.09,12.30,671.16,-91.59,1
283860,34,72,67,782,1,9,0,24.77,1028.09,12.29,668.49,-91.59,1
284856,35,72,67,782,0,9,0,24.77,1028.09,12.29,673.17,-91.51,1
285852,35,72,67,782,1,9,0,24.77,1028.08,12.29,668.49,-91.51,1
286848,34,72,67,782,1,9,0,24.76,1028.08,12.29,671.83,-91.42,1
287844,34,72,66,782,1,9,0,24.76,1028.07,12.29,667.82,-91.42,1
288840,35,72,66,783,1,9,0,24.76,1028.07,12.29,673.17,-91.42,1
289836,34,72,67,782,1,9,0,24.76,1028.07,12.29,670.49,-91.42,1
290832,34,72,67,782,1,9,0,24.76,1028.07,12.30,668.49,-91.42,1
291828,34,71,66,782,1,9,0,24.76,1028.07,12.29,668.49,-91.42,1
292824,35,72,67,782,1,9,0,24.76,1028.07,12.30,669.82,-91.34,1
293820,34,72,66,782,1,9,0,24.76,1028.06,12.30,674.53,-91.34,1
294816,34,71,66,782,1,8,0,24.76,1028.06,12.30,675.88,-91.34,1
295812,34,71,66,781,1,9,0,24.76,1028.06,12.30,676.56,-91.26,1
296808,35,72,67,781,1,9,0,24.76,1028.05,12.29,673.85,-91.26,1
297804,34,71,66,780,1,9,0,24.76,1028.05,12.30,677.93,-91.26,1
298800,34,71,66,781,1,9,0,24.76,1028.05,12.29,676.56,-91.26,1
299796,35,72,66,780,1,9,0,24.76,1028.05,12.30,678.61,-91.26,1
